id;name;pronouns;area;area Label;power Level;color 1;color 2;color Animated?;signup Date;has donated;donated;coin;supporter End Date;boost End Date;is a Game Moderator;is Translator;is Supporter;is Boosted;runs ILs;runs FGs;runs;categories ILs;categories FGs;categories;games ILs;games FGs;games;platforms ILs;platforms FGs;platforms;wrs ILs;wrs FGs;wrs;podiums ILs;podiums FGs;podiums;obsoletes ILs;obsoletes FGs;obsoletes;Games with at least 1 wrs;categoriesMisc;levels
86n7nrqx;TyrenPlays;;None;None;1;fuchsia;fuchsia;0;1612151589;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jp4kyv0j;Hello_o;He/Him;None;None;1;red;red;0;1613487761;False;0;0;0;0;False;False;False;False;6;0;6;1;0;1;1;0;1;2;0;2;0;0;0;1;0;1;0;0;0;0;0;4
81451358;mysticpuca;He/Him;None;None;1;blue;yellow;0;1600477628;False;0;0;0;0;False;False;False;False;0;6;6;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
jmpeeqej;MasterSuse;He/Him;None;None;1;red;red;0;1617983739;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j5wqy4gj;MooseEggs;;None;None;1;mint;mint;0;1586900154;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8lp2ez4j;NightLights;;None;None;1;lightpink;purple;0;1632685278;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8v54mr2j;jstin;;None;None;1;green;green;0;1603767732;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8dwmwymj;PizzaBomb42;;None;None;1;silver;silver;0;1600702077;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jo31v7ej;EggMike;;None;None;1;purple;purple;0;1589769455;False;0;0;0;0;False;False;False;False;0;5;5;0;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;3;3;0;0;0
j4r3rg58;Kellanwastaken;;None;None;1;white;white;0;1604997821;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98r32168;iamtimbeaux;;None;None;1;blue;blue;0;1482191642;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
xk40mq9j;eeriecrow;He/Him;None;None;1;orange;coral;0;1615314024;False;0;2;0;0;False;False;False;False;4;1;5;3;1;4;1;1;2;1;1;2;1;0;1;1;0;1;1;0;1;1;0;3
8r3rgkq8;iCanne;;None;None;1;blue;orange;0;1654101000;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
814mzd38;JMJ;;None;None;1;red;red;0;1588355903;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zxz3ld08;Fickle;;None;None;1;red;red;0;1571427577;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zx7zgkv8;Heliosx3;;None;None;1;lavender;lavender;0;1499541720;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xko61k78;BoredCyborg;;None;None;1;red;red;0;1589199469;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5j5r16qx;k0nr4d;He/Him;None;None;1;white;red;0;1502707294;False;0;2;0;0;False;False;False;False;0;2;2;0;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8g5pny7j;XxKILLxX4572;;None;None;1;orange;None;0;1644813265;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wl2d54j;hudsojc6;He/Him;None;None;1;green;pink;0;1614310902;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pj00lp4j;Temple;;None;None;1;green;green;0;1564432132;False;0;0;0;0;False;False;False;False;0;13;13;0;6;6;0;3;3;0;1;1;0;1;1;0;2;2;0;4;4;1;1;0
8g52od1j;w88winsw88club06;He/Him;None;None;1;blue;blue;0;1628664047;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jpom3ny8;vietnamland;He/Him;None;None;0;azure;None;0;1649750352;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xkoz60k8;bluebearyoutube;He/Him;None;None;1;blue;azure;0;1590802520;False;0;0;0;0;True;False;False;False;14;11;25;3;8;11;2;6;8;4;5;9;0;0;0;0;2;2;11;2;13;0;0;2
8vo16ynx;jonaaxd;;None;None;1;green;white;0;1644462484;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jml57mo8;pinus_daniel;He/Him;None;None;1;azure;yellow;0;1637881292;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
jnz615qj;Pl1Zma;;None;None;1;blue;blue;0;1611687580;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816w4gqx;mrikir;;None;None;1;fuchsia;fuchsia;0;1607151264;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j0n57798;Xorte;;None;None;1;green;green;0;1601940763;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
j266yepx;bludyolive;;None;None;1;red;red;0;1625876403;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
kjp1pryj;jloban;;None;None;1;red;red;0;1564175108;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8l055g78;Vivsi;;None;None;1;green;green;0;1574444751;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e623gdj;jels2;He/Him;None;None;1;azure;mint;0;1638512398;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0
y8do0gx6;Qw2;;None;None;1;green;None;0;1433592146;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk44d67j;Mayorbramos;;None;None;1;orange;orange;0;1609044807;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r2v5ndx;Regudi;He/Him;None;None;1;pink;pink;0;1637007020;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wkpvzq8;jafrankman;;None;None;1;mint;mint;0;1605567021;False;0;0;0;0;False;False;False;False;0;2;2;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0
8q3p5moj;kaM1;He/Him;None;None;1;green;green;0;1629473114;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
x3m1z1e8;TRaliefe58;;None;None;1;lavender;lavender;0;1630689412;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
y8dy0y98;JohtoTheAverage;;None;None;1;lavender;lavender;0;1510190381;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8e654e7j;BayOmurcek;He/Him;None;None;1;yellow;blue;0;1631626723;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8rpopnqj;JendaNN;;None;None;1;green;green;0;1605006787;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk4p6y9j;paulaiscool;She/Her;None;None;1;silver;lavender;0;1611049210;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j26vv16x;Mgodin22;He/Him;None;None;1;blue;green;0;1622998616;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r2qmzgx;Koks1z2mida;He/Him;None;None;1;fuchsia;fuchsia;0;1634495099;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x7q7vm08;gahtoh;;None;None;1;white;white;0;1588622830;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816k02lx;KõvaVend;;None;None;1;green;green;0;1609867414;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8g5dpvyj;just_raff1;;None;None;1;white;white;0;1642355980;False;0;0;0;0;False;False;False;False;0;3;3;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;2;2;1;0;0
j9r3dvoj;Daddie2;;None;None;1;fuchsia;fuchsia;0;1639264839;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j96r0poj;kyarytakapompom;;None;None;1;red;orange;0;1609652097;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5j5vozn8;xelivous;;None;None;1;purple;purple;0;1477074958;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz9r04r8;Klubook;;None;None;1;orange;None;0;1605131397;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk4qy92j;robinghost;They/Them;None;None;1;mint;mint;0;1614559962;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jn3pk1wx;FMX_Sainty;;None;None;1;purple;purple;0;1587052862;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x35qk7ej;ptbnl;;None;None;1;blue;blue;0;1580869096;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
v81rpvqx;EinfachNurJannis;;None;None;1;orange;orange;0;1557244257;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x3mk33q8;laboderm27;;None;None;1;fuchsia;fuchsia;0;1640962317;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjom1y0x;Jakolaka;She/Her, They/Them;None;None;1;fuchsia;azure;0;1553236857;False;0;0;0;0;False;False;False;False;0;9;9;0;4;4;0;3;3;0;1;1;0;0;0;0;0;0;0;5;5;0;2;0
j965lzvj;Tizianoes1;;None;None;1;pink;yellow;0;1609947359;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8633ww08;Komadragon72;They/Them;None;None;1;lavender;coral;0;1626268146;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jmpl7wnj;nehuezo;;None;None;1;red;orange;0;1609356085;False;0;0;0;0;False;False;False;False;1;3;4;1;3;4;1;3;4;1;2;3;1;0;1;1;0;1;0;0;0;1;0;1
8r7m106j;friendlykarl;;None;None;1;lavender;mint;0;1611064151;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wke52z8;188betthai8;;None;None;1;lavender;lavender;0;1602475318;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18vd5ev8;hoo761;;None;None;1;mint;mint;0;1543634199;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
j425r1lx;Randyl;He/Him;None;None;1;red;blue;0;1619662601;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8qrrlqoj;kittyplayz305;;None;None;1;lightpink;lavender;0;1609184077;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j4rwg7d8;ki4rakaM;;None;None;1;purple;purple;0;1591209872;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e967o2j;Mr_suiren;;None;None;1;purple;azure;0;1582255544;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r2lmodx;TheBlueShrew;He/Him;None;None;1;lavender;pink;0;1627871666;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x3m41d78;Tallin;He/Him, She/Her, They/Them;None;None;1;mint;purple;0;1623295904;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
8637n7q8;Vulgurs;He/Him;None;None;1;red;yellow;0;1630165557;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qxkp9zkj;fmaNSop;;None;None;1;green;green;0;1497840167;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz9yke98;Taykoo;;None;None;1;red;red;0;1589840568;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8e6ogn2j;2L337;He/Him;None;None;1;red;purple;0;1629612552;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kj9on7j4;88tk88;;None;None;1;blue;None;0;1428858878;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863g5pq8;FARISse1ps4;;None;None;1;fuchsia;fuchsia;0;1623724864;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j92qw4o8;KURSE.;;None;None;1;white;red;0;1606283874;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1xyr0onj;BluMage;;None;None;1;blue;lavender;0;1464227200;True;5;0;0;0;True;False;False;False;10;10;20;1;6;7;1;6;7;1;1;2;0;1;1;0;1;1;7;4;11;1;0;3
8rp9zndj;Tybalt;;None;None;1;lavender;lavender;0;1606293181;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8qz9e0d8;frozen_mango;;None;None;1;azure;azure;0;1604168423;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
j5vp22g8;taximan1872;He/Him;None;None;1;red;green;0;1629381689;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81qp2d3j;Magi_cMan;;None;None;1;mint;mint;0;1629830727;False;0;0;0;0;False;False;False;False;0;4;4;0;3;3;0;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
j4r644m8;Berblonk;;None;None;1;mint;mint;0;1588815172;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8ek53wo8;BOOM1234432112;He/Him;None;None;1;mint;None;0;1654825189;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8v5g7q5j;Kardinals8YT;;None;None;1;fuchsia;fuchsia;0;1575499032;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816gv15x;Karmelkolo;He/Him;None;None;1;red;mint;0;1619895899;False;0;2;0;0;False;False;False;False;0;2;2;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0
j4qdgqwx;IamsaraceN;He/Him;None;None;1;silver;white;0;1634865247;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz9m6pn8;NafanyaShow;;None;None;1;orange;orange;0;1577092453;False;0;0;0;0;False;False;False;False;0;4;4;0;3;3;0;2;2;0;1;1;0;1;1;0;3;3;0;0;0;1;0;0
j920rvr8;MichaelChungus;;None;None;1;fuchsia;fuchsia;0;1604294804;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
x3q66g6j;Sahil_sehra_;He/Him;None;None;1;silver;red;0;1611042247;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8w1wnyzx;xuris08;He/Him;None;None;1;green;green;0;1643241157;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jp40o6kj;S7KO;He/Him;None;None;1;purple;blue;0;1618273774;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk4kv02j;Triority;He/Him;None;None;1;red;green;0;1616755295;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0
j2wwlelj;xBalta;;None;None;1;silver;azure;0;1609027250;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qj229l6j;kxtelin;;None;None;1;lavender;lavender;0;1512951221;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j4ql4o5x;Badabing;He/Him;None;None;1;mint;mint;0;1623879269;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qxkm052j;BoatsandJoes;;None;None;1;blue;blue;0;1477657920;False;0;0;0;0;False;False;False;False;0;20;20;0;6;6;0;5;5;0;4;4;0;0;0;0;0;0;0;14;14;0;1;0
8e645e6j;HoraDeTomarCafe;He/Him;None;None;1;mint;white;0;1640227273;False;0;2;0;0;False;False;False;False;3;0;3;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1
j26ml5lx;rauka;;None;None;1;lavender;None;0;1644959061;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e64lwpj;Brendan_Plays;He/Him;None;None;1;mint;azure;0;1640358215;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xzlrg6e8;Voirax;;None;None;1;fuchsia;yellow;0;1644079144;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
jn3k311x;VVvVvvVv;;None;None;1;green;pink;0;1605735350;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8qopd1wj;NatanSpeedrunumber2;;None;None;1;red;None;0;1653280165;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zx7l14vj;WaltySalty;;None;None;1;green;green;0;1558478132;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jopmp1lx;microcopy;He/Him;None;None;1;orange;pink;0;1618229336;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86vr1n3j;pelangikuqiu;;None;None;1;purple;purple;0;1588251993;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r3gy268;qh88betcom;He/Him;None;None;1;white;None;0;1647018576;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xyrvkkvj;XxpustcatxX;He/Him;None;None;1;fuchsia;purple;0;1614725167;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xyrk01yj;PsychicKarma;He/Him;None;None;1;blue;blue;0;1611767069;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j2w0v47j;MrCaio;;None;None;1;azure;green;0;1610317940;False;0;0;0;0;False;False;False;False;0;10;10;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;7;7;0;0;0
qjoo9nnj;theconsoledwellar;;None;None;1;azure;azure;0;1484888315;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jop16yex;Komas19;He/Him;None;None;1;red;coral;0;1612085542;False;0;0;0;0;False;False;False;False;2;1;3;1;1;2;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;2
8qz39g08;HalilSerin;;None;None;1;blue;blue;0;1582994179;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8l02z4r8;bismart161432;;None;None;1;orange;orange;0;1593830723;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8d4ok798;KnightLuke08;He/Him;None;None;1;orange;red;0;1642885116;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8l45794j;Muldon;;None;None;1;red;red;0;1607915920;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
866ne9q8;PudgyPanda46;;None;None;1;lightpink;lightpink;0;1649120479;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz9q1e98;tdadude;;None;None;1;mint;mint;0;1603587693;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r72l3gj;JebSL;;None;None;1;orange;orange;0;1609313684;False;0;2;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
8q30w4wj;nauchimenya;;None;None;1;green;green;0;1630813873;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjon39n8;PrivatJoka;;None;None;1;fuchsia;fuchsia;0;1487350195;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
y8d6wgox;Balthamos;;None;None;1;mint;mint;0;1566947427;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1
jprdv4k8;Tabtadahima;;None;None;1;white;white;0;1602075127;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kj9ye6nx;5_Sigma;;None;None;1;mint;mint;0;1507913508;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zxzd570j;Twisted_Donut;;None;None;1;azure;azure;0;1544978594;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qj2r2v6x;Nesouk;;None;None;1;blue;blue;0;1534065137;False;0;0;0;0;False;False;False;False;15;0;15;2;0;2;1;0;1;1;0;1;2;0;2;2;0;2;13;0;13;1;0;1
48ggkm18;nhantokhaitbtvn;;None;None;1;pink;pink;0;1564632616;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz9dn448;RobloxPlayzXL;;None;None;1;orange;None;0;1601192120;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
o861993j;brave_soldier3;;None;None;1;red;red;0;1547087122;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjoedl86;RyuukaShinrai;;None;None;1;pink;lightpink;0;1430746457;False;0;0;0;0;True;False;False;False;48;51;99;1;15;16;1;9;10;1;6;7;17;2;19;35;10;45;13;34;47;2;3;34
zxz6mgn8;baogiagranite;;None;None;1;red;red;0;1566878038;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jn901m2x;a_Gqdbridger;;None;None;1;lavender;lavender;0;1633417758;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
jo203508;HEROSAMA;;None;None;1;green;green;0;1643352384;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j4r1v9m8;hutbridge;;None;None;1;mint;green;0;1605815260;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
